Id,Label,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,isfraud
32752,,0,1,1,1,1,1,0,716,0
45180,,1,0,1,0,0,0,0,716,0
4731,,0,1,1,1,1,1,0,717,0
36041,,1,0,1,0,0,0,0,717,0
43921,,0,1,1,1,1,1,0,1237,0
30706,,2,0,2,0,0,0,0,1237,0
75304,,0,1,1,1,1,1,0,718,0
85525,,1,0,1,0,0,0,0,718,0
25335,,0,1,1,1,1,1,0,719,0
22249,,1,0,1,0,0,0,0,719,0
91863,,2,1,3,3,0.5,0.611111,12,96,0
63992,,1,1,2,2,0.666667,0.75,10,96,0
44897,,0,1,1,1,1,1,0,720,0
6003,,1,0,1,0,0,0,0,720,0
13500,,0,1,1,1,1,1,0,721,0
36505,,1,0,1,0,0,0,0,721,0
86893,,0,1,1,1,1,1,0,303,0
31906,,3,0,3,0,0,0,0,303,0
86055,,0,2,2,3,0.571429,0.708333,0,1237,0
77242,,0,1,1,1,1,1,0,722,0
71054,,1,0,1,0,0,0,0,722,0
6983,,1,1,2,1,1,1,1,738,0
68636,,1,0,1,0,0,0,0,738,0
30435,,0,1,1,2,0.666667,0.75,0,723,0
13670,,0,1,1,1,1,1,0,737,0
98519,,2,0,2,0,0,0,0,737,0
35524,,1,0,1,0,0,0,0,358,0
32630,,0,1,1,1,1,1,0,724,0
655,,1,0,1,0,0,0,0,724,0
7818,,0,1,1,2,0.666667,0.75,0,1007,0
22143,,1,1,2,1,1,1,1,1007,0
95424,,0,1,1,1,1,1,0,725,0
83527,,1,0,1,0,0,0,0,725,0
88960,,0,1,1,18,0.103261,0.188002,0,20,0
31438,,0,1,1,1,1,1,0,726,0
25504,,1,0,1,0,0,0,0,726,0
75431,,0,1,1,1,1,1,0,727,0
71971,,1,0,1,0,0,0,0,727,0
47989,,0,1,1,1,1,1,0,728,0
82124,,1,0,1,0,0,0,0,728,0
68578,,0,1,1,3,0.5,0.611111,0,648,0
88535,,0,1,1,1,1,1,0,729,0
54047,,1,0,1,0,0,0,0,729,0
63725,,1,1,2,1,1,1,1,424,0
26130,,2,0,2,0,0,0,0,424,0
96109,,0,1,1,1,1,1,0,730,0
62490,,1,0,1,0,0,0,0,730,0
80018,,1,1,2,1,1,1,1,731,0
53885,,1,0,1,0,0,0,0,731,0
49025,,0,1,1,1,1,1,0,732,0
74781,,1,0,1,0,0,0,0,732,0
11183,,0,1,1,1,1,1,0,733,0
68372,,1,0,1,0,0,0,0,733,0
381,,0,1,1,1,1,1,0,734,0
73609,,1,0,1,0,0,0,0,734,0
29662,,0,1,1,1,1,1,0,688,0
97339,,0,1,1,1,1,1,0,735,0
64681,,1,0,1,0,0,0,0,735,0
44043,,0,1,1,1,1,1,0,0,0
76135,,0,1,1,1,1,1,0,736,0
60582,,2,0,2,0,0,0,0,736,0
34839,,0,1,1,2,0.666667,0.75,0,126,0
23615,,2,1,3,1,1,1,9,96,0
33554,,1,0,1,0,0,0,0,96,0
55452,,0,2,2,2,0.666667,0.75,0,441,0
55950,,1,0,1,0,0,0,0,441,0
87429,,1,1,2,1,1,1,1,737,0
39851,,2,0,2,0,0,0,0,737,0
23720,,0,2,2,2,0.75,0.833333,0,738,0
57906,,1,0,1,0,0,0,0,738,0
5615,,0,1,1,1,1,1,0,739,0
82982,,1,0,1,0,0,0,0,739,0
4468,,0,1,1,1,1,1,0,740,0
63152,,1,0,1,0,0,0,0,740,0
94319,,0,1,1,1,1,1,0,330,0
64903,,0,1,1,1,1,1,0,741,0
98426,,1,0,1,0,0,0,0,741,0
24248,,0,1,1,1,1,1,0,742,0
84701,,1,0,1,0,0,0,0,742,0
34962,,0,1,1,1,1,1,0,743,0
5058,,1,0,1,0,0,0,0,743,0
60282,,0,1,1,1,1,1,0,744,0
97211,,1,0,1,0,0,0,0,744,0
14392,,2,1,3,4,0.357143,0.466667,20,102,0
53471,,1,1,2,3,0.444444,0.541667,20,102,0
83081,,0,1,1,1,1,1,0,745,0
29556,,1,0,1,0,0,0,0,745,0
31295,,0,1,1,1,1,1,0,746,0
89476,,1,0,1,0,0,0,0,746,0
4741,,0,1,1,1,1,1,0,747,0
40440,,2,0,2,0,0,0,0,747,0
33057,,0,1,1,1,1,1,0,748,0
79388,,1,0,1,0,0,0,0,748,0
14100,,0,1,1,1,1,1,0,749,0
48694,,1,0,1,0,0,0,0,749,0
901,,0,1,1,1,1,1,0,750,0
7096,,1,0,1,0,0,0,0,750,0
88005,,0,1,1,1,1,1,0,751,0
8006,,1,0,1,0,0,0,0,751,0
97326,,0,1,1,1,1,1,0,752,0
21346,,1,0,1,0,0,0,0,752,0
33154,,0,1,1,1,1,1,0,753,0
61182,,1,0,1,0,0,0,0,753,0
42973,,0,2,2,1,1,1,0,754,0
33376,,1,0,1,0,0,0,0,754,0
82468,,0,1,1,1,1,1,0,755,0
44857,,1,0,1,0,0,0,0,755,0
52359,,0,1,1,1,1,1,0,756,0
82409,,1,0,1,0,0,0,0,756,0
47187,,0,2,2,1,1,1,0,375,0
66277,,1,0,1,0,0,0,0,375,0
57877,,1,0,1,0,0,0,0,316,0
20063,,0,1,1,1,1,1,0,757,0
55466,,1,0,1,0,0,0,0,757,0
93310,,0,1,1,1,1,1,0,758,0
94038,,2,0,2,0,0,0,0,758,0
89269,,0,1,1,1,1,1,0,759,0
48207,,1,0,1,0,0,0,0,759,0
94226,,0,1,1,1,1,1,0,760,0
51354,,1,0,1,0,0,0,0,760,0
20857,,0,1,1,14,0.167883,0.267149,0,72,0
29648,,0,1,1,1,1,1,0,761,0
92602,,1,0,1,0,0,0,0,761,0
55239,,0,1,1,1,1,1,0,762,0
83914,,2,0,2,0,0,0,0,762,0
92474,,0,1,1,1,1,1,0,763,0
88610,,2,0,2,0,0,0,0,763,0
34165,,0,9,9,1,1,1,0,358,0
87406,,1,0,1,0,0,0,0,358,0
27160,,1,0,1,0,0,0,0,358,0
81773,,1,0,1,0,0,0,0,358,0
26942,,1,0,1,0,0,0,0,358,0
24155,,1,0,1,0,0,0,0,358,0
79544,,1,0,1,0,0,0,0,358,0
85417,,1,0,1,0,0,0,0,358,0
78790,,1,0,1,0,0,0,0,358,0
52152,,0,29,29,2,0.939394,0.967742,0,112,0
73137,,1,0,1,0,0,0,0,112,0
99384,,1,0,1,0,0,0,0,112,0
94023,,1,0,1,0,0,0,0,112,0
33387,,1,0,1,0,0,0,0,112,0
2411,,1,0,1,0,0,0,0,112,0
14192,,1,0,1,0,0,0,0,112,0
85453,,1,0,1,0,0,0,0,112,0
88057,,1,0,1,0,0,0,0,112,0
1652,,1,0,1,0,0,0,0,112,0
20701,,1,0,1,0,0,0,0,112,0
51923,,1,0,1,0,0,0,0,112,0
80627,,1,0,1,0,0,0,0,112,0
66595,,1,0,1,0,0,0,0,112,0
37149,,1,0,1,0,0,0,0,112,0
45459,,1,0,1,0,0,0,0,112,0
26276,,1,0,1,0,0,0,0,112,0
67648,,1,0,1,0,0,0,0,112,0
73988,,1,0,1,0,0,0,0,112,0
28910,,1,0,1,0,0,0,0,112,0
54446,,1,0,1,0,0,0,0,112,0
75585,,1,0,1,0,0,0,0,112,0
24908,,1,0,1,0,0,0,0,112,0
55519,,1,0,1,0,0,0,0,112,0
49059,,1,0,1,0,0,0,0,112,0
4209,,1,0,1,0,0,0,0,112,0
20197,,1,0,1,0,0,0,0,112,0
25626,,0,27,27,6,0.603175,0.812281,0,1320,0
41765,,1,0,1,0,0,0,0,1320,0
62186,,1,0,1,0,0,0,0,1320,0
8288,,1,0,1,0,0,0,0,1320,0
21334,,1,0,1,0,0,0,0,1320,0
4674,,1,0,1,0,0,0,0,1320,0
29847,,1,0,1,0,0,0,0,1320,0
24694,,1,0,1,0,0,0,0,1320,0
55926,,1,0,1,0,0,0,0,1320,0
65631,,1,0,1,0,0,0,0,1320,0
8125,,1,0,1,0,0,0,0,1320,0
36551,,1,0,1,0,0,0,0,1320,0
59228,,1,0,1,0,0,0,0,1320,0
7081,,1,0,1,0,0,0,0,1320,0
9113,,1,0,1,0,0,0,0,1320,0
94308,,1,0,1,0,0,0,0,1320,0
24691,,1,0,1,0,0,0,0,1320,0
19472,,1,0,1,0,0,0,0,1320,0
92133,,1,0,1,0,0,0,0,1320,0
63648,,1,0,1,0,0,0,0,1320,0
65864,,1,0,1,0,0,0,0,1320,0
53907,,1,0,1,0,0,0,0,1320,0
28731,,1,0,1,0,0,0,0,1320,0
68648,,0,12,12,2,0.928571,0.961538,0,764,0
41205,,1,0,1,0,0,0,0,764,0
14076,,1,0,1,0,0,0,0,764,0
58829,,1,0,1,0,0,0,0,764,0
95547,,1,0,1,0,0,0,0,764,0
31225,,1,0,1,0,0,0,0,764,0
54745,,1,0,1,0,0,0,0,764,0
44838,,1,0,1,0,0,0,0,764,0
35652,,1,0,1,0,0,0,0,764,0
82506,,1,0,1,0,0,0,0,764,0
95980,,1,0,1,0,0,0,0,764,0
37412,,0,4,4,1,1,1,0,765,0
47649,,1,0,1,0,0,0,0,765,0
55212,,1,0,1,0,0,0,0,765,0
36898,,1,0,1,0,0,0,0,765,0
96241,,1,0,1,0,0,0,0,765,0
76812,,0,6,6,1,1,1,0,766,0
83521,,1,0,1,0,0,0,0,766,0
47833,,1,0,1,0,0,0,0,766,0
43880,,1,0,1,0,0,0,0,766,0
28804,,1,0,1,0,0,0,0,766,0
93476,,1,0,1,0,0,0,0,766,0
1251,,1,0,1,0,0,0,0,766,0
79180,,0,27,27,4,0.833333,0.936111,0,96,0
70678,,1,0,1,0,0,0,0,96,0
48706,,1,0,1,0,0,0,0,96,0
74124,,1,0,1,0,0,0,0,96,0
79527,,1,0,1,0,0,0,0,96,0
46963,,1,0,1,0,0,0,0,96,0
98630,,1,0,1,0,0,0,0,96,0
3916,,1,0,1,0,0,0,0,96,0
5255,,1,0,1,0,0,0,0,96,0
23184,,1,0,1,0,0,0,0,96,0
11009,,1,0,1,0,0,0,0,96,0
90066,,1,0,1,0,0,0,0,96,0
98257,,1,0,1,0,0,0,0,96,0
55263,,1,0,1,0,0,0,0,96,0
22881,,1,0,1,0,0,0,0,96,0
68262,,1,0,1,0,0,0,0,96,0
96204,,1,0,1,0,0,0,0,96,0
16823,,1,0,1,0,0,0,0,96,0
42232,,1,0,1,0,0,0,0,96,0
1300,,1,0,1,0,0,0,0,96,0
38069,,1,0,1,0,0,0,0,96,0
7589,,1,0,1,0,0,0,0,96,0
82171,,1,0,1,0,0,0,0,96,0
97713,,1,0,1,0,0,0,0,96,0
12685,,1,0,1,0,0,0,0,96,0
24737,,1,0,1,0,0,0,0,96,0
12316,,1,0,1,0,0,0,0,96,0
41929,,0,21,21,2,0.956522,0.977273,0,767,0
55904,,1,0,1,0,0,0,0,767,0
11381,,1,0,1,0,0,0,0,767,0
83824,,1,0,1,0,0,0,0,767,0
39219,,1,0,1,0,0,0,0,767,0
3015,,1,0,1,0,0,0,0,767,0
60351,,1,0,1,0,0,0,0,767,0
48227,,1,0,1,0,0,0,0,767,0
97499,,1,0,1,0,0,0,0,767,0
11526,,1,0,1,0,0,0,0,767,0
95578,,1,0,1,0,0,0,0,767,0
29115,,1,0,1,0,0,0,0,767,0
89222,,1,0,1,0,0,0,0,767,0
40415,,1,0,1,0,0,0,0,767,0
39145,,1,0,1,0,0,0,0,767,0
37411,,1,0,1,0,0,0,0,767,0
54840,,1,0,1,0,0,0,0,767,0
76867,,1,0,1,0,0,0,0,767,0
17078,,1,0,1,0,0,0,0,767,0
6932,,0,7,7,1,1,1,0,768,0
59385,,1,0,1,0,0,0,0,768,0
40475,,1,0,1,0,0,0,0,768,0
97206,,1,0,1,0,0,0,0,768,0
68433,,1,0,1,0,0,0,0,768,0
52071,,1,0,1,0,0,0,0,768,0
79953,,1,0,1,0,0,0,0,768,0
64517,,1,0,1,0,0,0,0,768,0
75251,,0,23,23,3,0.866667,0.935897,0,580,0
13562,,1,0,1,0,0,0,0,580,0
107,,1,0,1,0,0,0,0,580,0
6571,,1,0,1,0,0,0,0,580,0
77584,,1,0,1,0,0,0,0,580,0
68423,,1,0,1,0,0,0,0,580,0
45461,,1,0,1,0,0,0,0,580,0
61543,,1,0,1,0,0,0,0,580,0
56758,,1,0,1,0,0,0,0,580,0
97628,,1,0,1,0,0,0,0,580,0
83759,,1,0,1,0,0,0,0,580,0
56381,,1,0,1,0,0,0,0,580,0
57062,,1,0,1,0,0,0,0,580,0
13540,,1,0,1,0,0,0,0,580,0
94613,,1,0,1,0,0,0,0,580,0
63146,,1,0,1,0,0,0,0,580,0
8060,,1,0,1,0,0,0,0,580,0
23057,,1,0,1,0,0,0,0,580,0
46445,,1,0,1,0,0,0,0,580,0
64174,,1,0,1,0,0,0,0,580,0
80299,,1,0,1,0,0,0,0,580,0
11412,,1,0,1,0,0,0,0,580,0
90051,,1,0,1,0,0,0,0,580,0
14282,,0,25,25,2,0.931034,0.962963,0,330,0
87865,,1,0,1,0,0,0,0,330,0
90306,,1,0,1,0,0,0,0,330,0
5131,,1,0,1,0,0,0,0,330,0
16610,,1,0,1,0,0,0,0,330,0
2399,,1,0,1,0,0,0,0,330,0
64682,,1,0,1,0,0,0,0,330,0
93007,,1,0,1,0,0,0,0,330,0
12396,,1,0,1,0,0,0,0,330,0
11252,,1,0,1,0,0,0,0,330,0
88607,,1,0,1,0,0,0,0,330,0
73960,,1,0,1,0,0,0,0,330,0
89447,,1,0,1,0,0,0,0,330,0
14260,,1,0,1,0,0,0,0,330,0
95532,,1,0,1,0,0,0,0,330,0
55978,,1,0,1,0,0,0,0,330,0
21217,,1,0,1,0,0,0,0,330,0
28004,,1,0,1,0,0,0,0,330,0
34113,,1,1,2,1,1,1,1,330,0
43600,,1,0,1,0,0,0,0,330,0
30806,,1,0,1,0,0,0,0,330,0
36102,,1,0,1,0,0,0,0,330,0
71964,,1,0,1,0,0,0,0,330,0
878,,0,16,16,1,1,1,0,769,0
57334,,1,0,1,0,0,0,0,769,0
12716,,1,0,1,0,0,0,0,769,0
22937,,1,0,1,0,0,0,0,769,0
19993,,1,0,1,0,0,0,0,769,0
40026,,1,0,1,0,0,0,0,769,0
46721,,1,0,1,0,0,0,0,769,0
11373,,1,0,1,0,0,0,0,769,0
75468,,1,0,1,0,0,0,0,769,0
10570,,1,0,1,0,0,0,0,769,0
32487,,1,0,1,0,0,0,0,769,0
49489,,1,0,1,0,0,0,0,769,0
31945,,1,0,1,0,0,0,0,769,0
2709,,1,0,1,0,0,0,0,769,0
36215,,1,0,1,0,0,0,0,769,0
24850,,1,0,1,0,0,0,0,769,0
74343,,1,0,1,0,0,0,0,769,0
76284,,0,8,8,2,0.9,0.944444,0,99,0
52070,,1,0,1,0,0,0,0,99,0
66739,,1,0,1,0,0,0,0,99,0
5220,,1,0,1,0,0,0,0,99,0
39246,,1,0,1,0,0,0,0,99,0
6995,,1,0,1,0,0,0,0,99,0
21051,,1,0,1,0,0,0,0,99,0
90070,,1,0,1,0,0,0,0,99,0
30186,,0,23,23,2,0.925926,0.96,0,115,0
90655,,1,0,1,0,0,0,0,115,0
69503,,1,0,1,0,0,0,0,115,0
35630,,1,0,1,0,0,0,0,115,0
78581,,1,0,1,0,0,0,0,115,0
16799,,1,0,1,0,0,0,0,115,0
61633,,1,0,1,0,0,0,0,115,0
59542,,1,0,1,0,0,0,0,115,0
20359,,1,0,1,0,0,0,0,115,0
60280,,1,0,1,0,0,0,0,115,0
30242,,1,0,1,0,0,0,0,115,0
34283,,1,0,1,0,0,0,0,115,0
49136,,1,0,1,0,0,0,0,115,0
28409,,2,0,2,0,0,0,0,115,0
99280,,1,0,1,0,0,0,0,115,0
84045,,1,0,1,0,0,0,0,115,0
91587,,1,0,1,0,0,0,0,115,0
24671,,1,0,1,0,0,0,0,115,0
59322,,1,0,1,0,0,0,0,115,0
72579,,1,0,1,0,0,0,0,115,0
72770,,1,0,1,0,0,0,0,115,0
78504,,0,26,26,4,0.611111,0.719697,0,885,0
79678,,1,0,1,0,0,0,0,885,0
71648,,1,0,1,0,0,0,0,885,0
3664,,1,0,1,0,0,0,0,885,0
83102,,1,0,1,0,0,0,0,885,0
76962,,1,0,1,0,0,0,0,885,0
74892,,1,0,1,0,0,0,0,885,0
96559,,1,0,1,0,0,0,0,885,0
42800,,1,0,1,0,0,0,0,885,0
29576,,1,0,1,0,0,0,0,885,0
45335,,1,0,1,0,0,0,0,885,0
37675,,1,0,1,0,0,0,0,885,0
87889,,1,0,1,0,0,0,0,885,0
48053,,1,0,1,0,0,0,0,885,0
84349,,1,24,25,3,0.828571,0.908046,28,885,0
42697,,1,0,1,0,0,0,0,885,0
66171,,1,0,1,0,0,0,0,885,0
91250,,1,0,1,0,0,0,0,885,0
30834,,1,0,1,0,0,0,0,885,0
52368,,1,0,1,0,0,0,0,885,0
62844,,1,0,1,0,0,0,0,885,0
52538,,1,0,1,0,0,0,0,885,0
74002,,1,0,1,0,0,0,0,885,0
80381,,2,0,2,0,0,0,0,885,0
38434,,1,0,1,0,0,0,0,885,0
59657,,0,5,5,1,1,1,0,770,0
89577,,1,0,1,0,0,0,0,770,0
39454,,1,0,1,0,0,0,0,770,0
2132,,1,0,1,0,0,0,0,770,0
67145,,1,0,1,0,0,0,0,770,0
75236,,0,23,23,20,0.174797,0.596957,0,610,0
50748,,1,0,1,0,0,0,0,610,0
44657,,2,0,2,0,0,0,0,58,0
59461,,1,0,1,0,0,0,0,610,0
92140,,1,0,1,0,0,0,0,610,0
70645,,1,0,1,0,0,0,0,610,0
21246,,1,0,1,0,0,0,0,610,0
48877,,1,0,1,0,0,0,0,610,0
29012,,1,0,1,0,0,0,0,610,0
22269,,1,0,1,0,0,0,0,610,0
60933,,1,0,1,0,0,0,0,610,0
30475,,1,0,1,0,0,0,0,610,0
41883,,1,0,1,0,0,0,0,610,0
3325,,1,0,1,0,0,0,0,610,0
60032,,1,0,1,0,0,0,0,610,0
3744,,2,0,2,0,0,0,0,610,0
36737,,1,0,1,0,0,0,0,610,0
31580,,1,0,1,0,0,0,0,610,0
29054,,1,0,1,0,0,0,0,610,0
75882,,1,0,1,0,0,0,0,610,0
51635,,1,0,1,0,0,0,0,610,0
5738,,1,0,1,0,0,0,0,610,0
74326,,0,26,26,7,0.5625,0.81045,0,771,0
53476,,1,0,1,0,0,0,0,771,0
47671,,1,0,1,0,0,0,0,771,0
77900,,1,0,1,0,0,0,0,771,0
28354,,1,0,1,0,0,0,0,771,0
67574,,1,0,1,0,0,0,0,771,0
79530,,1,0,1,0,0,0,0,771,0
55782,,1,0,1,0,0,0,0,771,0
36921,,1,0,1,0,0,0,0,771,0
3498,,1,0,1,0,0,0,0,771,0
9649,,2,0,2,0,0,0,0,610,0
22280,,1,0,1,0,0,0,0,771,0
71258,,1,0,1,0,0,0,0,771,0
28157,,1,0,1,0,0,0,0,771,0
75576,,1,0,1,0,0,0,0,771,0
88511,,1,0,1,0,0,0,0,771,0
84391,,1,0,1,0,0,0,0,771,0
24430,,1,0,1,0,0,0,0,771,0
76838,,1,0,1,0,0,0,0,771,0
7478,,1,0,1,0,0,0,0,771,0
17537,,1,0,1,0,0,0,0,771,0
33536,,1,0,1,0,0,0,0,771,0
75536,,0,9,9,1,1,1,0,772,0
60780,,1,0,1,0,0,0,0,772,0
62644,,1,0,1,0,0,0,0,772,0
41749,,1,0,1,0,0,0,0,772,0
96496,,1,0,1,0,0,0,0,772,0
55328,,1,0,1,0,0,0,0,772,0
13610,,1,0,1,0,0,0,0,772,0
97261,,1,0,1,0,0,0,0,772,0
22926,,1,0,1,0,0,0,0,772,0
64088,,1,0,1,0,0,0,0,772,0
44138,,1,0,1,0,0,0,0,885,0
93592,,1,0,1,0,0,0,0,885,0
67614,,1,0,1,0,0,0,0,885,0
2842,,1,0,1,0,0,0,0,885,0
53657,,1,0,1,0,0,0,0,885,0
63201,,1,0,1,0,0,0,0,885,0
97857,,1,0,1,0,0,0,0,885,0
67627,,1,0,1,0,0,0,0,885,0
79462,,1,0,1,0,0,0,0,885,0
49850,,1,0,1,0,0,0,0,885,0
60301,,1,0,1,0,0,0,0,885,0
1298,,1,0,1,0,0,0,0,885,0
92284,,1,0,1,0,0,0,0,885,0
29035,,1,0,1,0,0,0,0,885,0
91114,,1,0,1,0,0,0,0,885,0
99186,,1,0,1,0,0,0,0,885,0
77146,,1,0,1,0,0,0,0,885,0
47288,,1,0,1,0,0,0,0,885,0
68589,,1,0,1,0,0,0,0,885,0
27449,,1,0,1,0,0,0,0,885,0
8193,,0,29,29,6,0.637931,0.852252,0,330,0
55368,,1,0,1,0,0,0,0,330,0
7629,,1,0,1,0,0,0,0,330,0
99600,,1,0,1,0,0,0,0,330,0
83193,,1,0,1,0,0,0,0,330,0
61237,,1,0,1,0,0,0,0,330,0
78630,,1,0,1,0,0,0,0,330,0
2401,,1,0,1,0,0,0,0,330,0
63551,,1,0,1,0,0,0,0,330,0
58425,,1,0,1,0,0,0,0,330,0
51537,,1,0,1,0,0,0,0,330,0
10506,,1,0,1,0,0,0,0,330,0
88289,,1,0,1,0,0,0,0,330,0
54686,,1,0,1,0,0,0,0,330,0
6994,,1,0,1,0,0,0,0,330,0
97789,,1,0,1,0,0,0,0,330,0
35942,,1,0,1,0,0,0,0,330,0
53127,,1,0,1,0,0,0,0,330,0
140,,1,0,1,0,0,0,0,330,0
3161,,1,0,1,0,0,0,0,330,0
63509,,1,0,1,0,0,0,0,330,0
67289,,1,0,1,0,0,0,0,330,0
1121,,1,0,1,0,0,0,0,330,0
1563,,1,0,1,0,0,0,0,330,0
54988,,1,0,1,0,0,0,0,330,0
23534,,1,0,1,0,0,0,0,330,0
36820,,1,0,1,0,0,0,0,330,0
58371,,1,0,1,0,0,0,0,330,0
4709,,0,21,21,1,1,1,0,610,0
2440,,1,0,1,0,0,0,0,610,0
54258,,1,0,1,0,0,0,0,610,0
5189,,1,0,1,0,0,0,0,610,0
85697,,1,0,1,0,0,0,0,610,0
98754,,1,0,1,0,0,0,0,610,0
77370,,1,0,1,0,0,0,0,610,0
63327,,1,0,1,0,0,0,0,610,0
92642,,1,0,1,0,0,0,0,610,0
82905,,1,0,1,0,0,0,0,610,0
68846,,1,0,1,0,0,0,0,610,0
50528,,1,0,1,0,0,0,0,610,0
42069,,1,0,1,0,0,0,0,610,0
46644,,1,0,1,0,0,0,0,610,0
32500,,1,0,1,0,0,0,0,610,0
54892,,1,0,1,0,0,0,0,610,0
64220,,1,0,1,0,0,0,0,610,0
8695,,1,0,1,0,0,0,0,610,0
67590,,1,0,1,0,0,0,0,610,0
32278,,1,0,1,0,0,0,0,610,0
6030,,0,9,9,2,0.909091,0.95,0,94,0
37084,,1,0,1,0,0,0,0,94,0
5324,,1,0,1,0,0,0,0,94,0
50851,,1,0,1,0,0,0,0,94,0
7338,,1,0,1,0,0,0,0,94,0
91714,,1,0,1,0,0,0,0,94,0
75613,,1,0,1,0,0,0,0,94,0
91384,,1,0,1,0,0,0,0,94,0
1663,,1,0,1,0,0,0,0,94,0
82495,,0,10,10,1,1,1,0,773,0
76142,,1,0,1,0,0,0,0,773,0
73369,,1,0,1,0,0,0,0,773,0
39362,,1,0,1,0,0,0,0,773,0
40799,,1,0,1,0,0,0,0,773,0
40685,,1,0,1,0,0,0,0,773,0
69958,,1,0,1,0,0,0,0,773,0
57511,,1,0,1,0,0,0,0,773,0
55486,,1,0,1,0,0,0,0,773,0
6685,,1,0,1,0,0,0,0,773,0
43729,,1,0,1,0,0,0,0,773,0
27248,,0,11,11,1,1,1,0,774,0
39734,,1,0,1,0,0,0,0,774,0
48281,,1,0,1,0,0,0,0,774,0
63047,,1,0,1,0,0,0,0,774,0
38667,,1,0,1,0,0,0,0,774,0
75871,,1,0,1,0,0,0,0,774,0
94814,,1,0,1,0,0,0,0,774,0
1083,,1,0,1,0,0,0,0,774,0
21716,,1,0,1,0,0,0,0,774,0
27395,,1,0,1,0,0,0,0,774,0
12839,,1,0,1,0,0,0,0,774,0
75365,,1,0,1,0,0,0,0,774,0
7980,,0,1,1,1,1,1,0,25,0
73354,,2,0,2,0,0,0,0,25,0
42807,,1,1,2,1,1,1,6,28,0
92280,,1,0,1,0,0,0,0,28,0
79711,,1,1,2,1,1,1,21,30,0
69949,,1,0,1,0,0,0,0,30,0
51223,,0,1,1,10,0.191176,0.291972,0,346,0
93428,,0,1,1,1,1,1,0,775,0
42164,,1,0,1,0,0,0,0,775,0
16100,,0,1,1,2,0.666667,0.75,0,1176,0
35533,,1,1,2,1,1,1,1,1176,0
84291,,0,1,1,19,0.096639,0.168793,0,29,0
82177,,0,1,1,1,1,1,0,776,0
40339,,1,0,1,0,0,0,0,776,0
44689,,0,1,1,9,0.2,0.31433,0,58,0
55404,,0,1,1,1,1,1,0,777,0
94969,,1,0,1,0,0,0,0,777,0
65162,,0,1,1,1,1,1,0,778,0
84121,,1,0,1,0,0,0,0,778,0
18737,,0,1,1,1,1,1,0,779,0
66573,,1,0,1,0,0,0,0,779,0
55460,,0,1,1,1,1,1,0,780,0
29311,,1,0,1,0,0,0,0,780,0
13718,,0,1,1,1,1,1,0,781,0
28485,,1,0,1,0,0,0,0,781,0
29493,,0,1,1,1,1,1,0,782,0
62582,,1,0,1,0,0,0,0,782,0
50433,,0,1,1,11,0.166667,0.274534,0,14,0
43498,,0,1,1,1,1,1,0,783,0
78310,,1,0,1,0,0,0,0,783,0
74107,,0,1,1,1,1,1,0,77,0
30078,,2,0,2,0,0,0,0,77,0
29881,,0,1,1,1,1,1,0,784,0
41447,,1,0,1,0,0,0,0,784,0
4311,,0,2,2,2,0.666667,0.75,0,48,0
54057,,1,1,2,1,1,1,1,48,0
49759,,0,1,1,1,1,1,0,785,0
71798,,1,0,1,0,0,0,0,785,0
66640,,0,1,1,1,1,1,0,786,0
39095,,1,0,1,0,0,0,0,786,0
18811,,1,1,2,1,1,1,2,29,0
18911,,1,0,1,0,0,0,0,29,0
97071,,1,0,1,0,0,0,0,613,0
20507,,0,1,1,1,1,1,0,787,0
14230,,1,0,1,0,0,0,0,787,0
93982,,0,1,1,1,1,1,0,788,0
70665,,2,0,2,0,0,0,0,788,0
64448,,0,1,1,1,1,1,0,789,0
71417,,1,0,1,0,0,0,0,789,0
54219,,0,1,1,5,0.35,0.445238,0,26,0
25697,,1,2,3,4,0.461538,0.597222,6,26,0
25231,,0,1,1,1,1,1,0,790,0
68972,,1,0,1,0,0,0,0,790,0
84140,,0,1,1,1,1,1,0,791,0
88729,,1,0,1,0,0,0,0,791,0
30456,,0,2,2,22,0.084416,0.187129,0,52,0
52648,,1,0,1,0,0,0,0,52,0
24705,,0,1,1,1,1,1,0,792,0
5072,,1,0,1,0,0,0,0,792,0
7655,,0,2,2,1,1,1,0,811,0
81383,,2,0,2,0,0,0,0,811,0
4773,,1,0,1,0,0,0,0,66,0
71362,,0,1,1,1,1,1,0,793,0
88972,,1,0,1,0,0,0,0,793,0
50275,,0,1,1,1,1,1,0,794,0
70832,,1,0,1,0,0,0,0,794,0
8625,,0,1,1,12,0.150943,0.249632,0,69,0
78085,,0,1,1,1,1,1,0,795,0
12229,,1,0,1,0,0,0,0,795,0
15990,,0,1,1,1,1,1,0,796,0
65177,,1,0,1,0,0,0,0,796,0
68319,,0,1,1,1,1,1,0,797,0
35336,,1,0,1,0,0,0,0,797,0
42368,,0,1,1,1,1,1,0,798,0
7120,,1,0,1,0,0,0,0,798,0
49402,,0,2,2,3,0.571429,0.708333,0,865,0
14989,,1,1,2,2,0.666667,0.75,2,865,0
96376,,0,1,1,1,1,1,0,799,0
36659,,1,0,1,0,0,0,0,799,0
67690,,0,1,1,1,1,1,0,800,0
46921,,1,0,1,0,0,0,0,800,0
14717,,0,1,1,1,1,1,0,801,0
46846,,1,0,1,0,0,0,0,801,0
