typeofaction,sourceid,destinationid,amountofmoney,date,isfraud,typeoffraud
transfer,53471,14235,62745550,2019-07-13 14:26:00,0,none
transfer,39156,79603,60076347,2019-06-18 13:53:00,0,none
transfer,53157,58049,99785785,2019-05-27 14:16:00,0,none
transfer,48008,80225,13748748,2019-06-11 09:11:00,0,none
transfer,53199,86134,63748231,2019-03-10 14:43:00,0,none
transfer,2319,78861,41877481,2019-03-21 11:30:00,0,none
transfer,81571,50768,97867268,2019-03-18 15:01:00,0,none
transfer,31714,16786,97693232,2019-05-17 10:52:00,0,none
transfer,34113,37662,449092,2019-05-12 11:39:00,0,none
transfer,68447,31829,95132259,2019-06-21 08:13:00,0,none
transfer,75930,48753,32332581,2019-05-15 13:59:00,0,none
transfer,82411,94180,50668708,2019-05-06 11:55:00,0,none
transfer,47195,24669,51931331,2019-05-06 10:09:00,0,none
transfer,96024,66381,94826135,2019-06-24 15:20:00,0,none
transfer,62468,45583,41188465,2019-04-23 09:35:00,0,none
transfer,82576,94053,42267285,2019-04-29 13:05:00,0,none
transfer,24565,70226,29621286,2019-04-01 15:11:00,0,none
transfer,67840,473,64706069,2019-06-07 08:09:00,0,none
transfer,22960,72504,58838617,2019-02-26 11:07:00,0,none
transfer,52450,96012,51764505,2019-03-23 15:59:00,0,none
transfer,54796,97255,67117367,2019-04-13 11:58:00,0,none
transfer,55664,31278,30039419,2019-05-28 12:23:00,0,none
transfer,87249,77444,69490053,2019-05-21 13:41:00,0,none
transfer,63504,48470,30537874,2019-03-01 15:42:00,0,none
transfer,76230,82441,31304838,2019-07-14 15:16:00,0,none
transfer,60411,30851,40267328,2019-04-19 13:04:00,0,none
transfer,16945,21118,25821063,2019-04-25 10:17:00,0,none
transfer,86351,87645,63599972,2019-06-25 14:33:00,0,none
transfer,19825,99365,20753392,2019-05-06 14:16:00,0,none
transfer,66114,31868,39224623,2019-03-05 08:49:00,0,none
transfer,34285,90474,52501799,2019-04-03 14:53:00,0,none
transfer,96945,97561,45860731,2019-06-11 15:40:00,0,none
transfer,92526,81685,36636991,2019-07-05 15:09:00,0,none
transfer,85092,9233,17291921,2019-05-17 09:26:00,0,none
transfer,467,83735,59439004,2019-07-10 10:55:00,0,none
transfer,53190,79794,91484275,2019-03-09 13:10:00,0,none
transfer,22143,30641,95767999,2019-06-17 12:57:00,0,none
transfer,51488,76364,54835152,2019-06-25 08:36:00,0,none
transfer,33582,26476,56604645,2019-04-22 14:35:00,0,none
transfer,99572,8646,380051,2019-05-04 09:29:00,0,none
transfer,43456,25755,23466766,2019-03-26 10:33:00,0,none
transfer,51425,4198,59554815,2019-05-19 14:33:00,0,none
transfer,93743,95666,89129935,2019-05-20 15:19:00,0,none
transfer,6359,82186,63347446,2019-03-01 14:02:00,0,none
transfer,40197,77315,51902617,2019-05-18 13:57:00,0,none
transfer,24865,29664,62989166,2019-03-22 11:33:00,0,none
transfer,21207,65893,64943278,2019-07-17 14:19:00,0,none
transfer,89605,45811,24855088,2019-04-21 11:49:00,0,none
transfer,47283,22976,33622485,2019-04-22 12:22:00,0,none
transfer,56550,89834,67133162,2019-04-17 15:42:00,0,none
transfer,22927,50268,16565175,2019-02-28 12:09:00,0,none
transfer,32060,17509,51194934,2019-04-04 09:51:00,0,none
transfer,24593,37417,71636818,2019-05-23 10:50:00,0,none
transfer,4810,6684,53463857,2019-06-13 11:25:00,0,none
transfer,68928,82319,20955624,2019-06-28 10:54:00,0,none
transfer,23538,96666,67319401,2019-04-22 09:43:00,0,none
transfer,14642,62274,94807907,2019-03-27 11:48:00,0,none
transfer,75277,86078,50475106,2019-07-13 14:42:00,0,none
transfer,54638,61583,68189903,2019-04-07 08:15:00,0,none
transfer,70556,43237,63973002,2019-04-07 13:42:00,0,none
transfer,99061,24616,86478286,2019-02-20 10:31:00,0,none
transfer,80481,31380,70541038,2019-05-26 08:09:00,0,none
transfer,48370,14353,62412930,2019-07-02 08:05:00,0,none
transfer,47019,77073,97257260,2019-05-05 11:50:00,0,none
transfer,3856,13052,26314626,2019-04-16 10:19:00,0,none
transfer,30790,46245,96744165,2019-04-27 10:59:00,0,none
transfer,55038,75850,74427365,2019-03-11 11:56:00,0,none
transfer,55515,80135,99990547,2019-03-06 11:12:00,0,none
transfer,26605,70271,6312694,2019-03-23 12:16:00,0,none
transfer,72956,59584,29195324,2019-07-04 12:11:00,0,none
transfer,44916,82143,20111930,2019-06-26 11:47:00,0,none
transfer,45446,19055,52110580,2019-04-08 08:18:00,0,none
transfer,57213,55550,6281962,2019-06-10 10:07:00,0,none
transfer,31659,46261,27376604,2019-07-08 08:07:00,0,none
transfer,10812,81394,27826712,2019-03-16 09:57:00,0,none
transfer,68282,90829,33185010,2019-06-08 12:03:00,0,none
transfer,77401,43761,31622762,2019-03-24 08:46:00,0,none
transfer,65863,50974,87514767,2019-03-13 14:44:00,0,none
transfer,48076,63950,91658214,2019-02-24 08:36:00,0,none
transfer,69362,1365,10080139,2019-07-20 08:14:00,0,none
transfer,59856,14534,95364386,2019-03-23 14:29:00,0,none
transfer,37931,55668,54437576,2019-02-28 10:36:00,0,none
transfer,49016,38963,30792512,2019-05-31 08:11:00,0,none
transfer,96929,95509,83412158,2019-06-17 13:33:00,0,none
transfer,49996,46105,36239296,2019-06-06 12:15:00,0,none
transfer,92489,41087,5073493,2019-04-08 14:26:00,0,none
transfer,32548,36478,76742433,2019-03-30 09:31:00,0,none
transfer,26307,13116,36112323,2019-03-28 15:03:00,0,none
transfer,51287,21638,71113815,2019-06-10 14:24:00,0,none
transfer,4276,663,35748328,2019-06-28 14:16:00,0,none
transfer,71306,57322,41472318,2019-07-16 12:05:00,0,none
transfer,61937,1164,95382767,2019-05-18 10:54:00,0,none
transfer,60608,47390,20882446,2019-03-03 12:03:00,0,none
transfer,62747,89231,92000974,2019-04-29 08:12:00,0,none
transfer,96878,24327,43121777,2019-07-11 09:20:00,0,none
transfer,16902,20640,27298886,2019-06-23 10:47:00,0,none
transfer,27588,18658,69494076,2019-06-20 11:46:00,0,none
transfer,28797,50371,70706960,2019-07-02 15:40:00,0,none
transfer,98673,38797,40379239,2019-06-09 08:46:00,0,none
transfer,25152,14001,66487701,2019-05-23 13:13:00,0,none
transfer,87073,2650,52581989,2019-06-02 11:30:00,0,none
transfer,10099,79111,70081031,2019-04-28 10:52:00,0,none
transfer,58400,76965,19716371,2019-04-28 10:38:00,0,none
transfer,43966,16713,6598934,2019-04-20 15:25:00,0,none
transfer,32401,17055,20823761,2019-05-22 10:47:00,0,none
transfer,33999,76256,49507964,2019-05-18 15:23:00,0,none
transfer,25186,45509,62956292,2019-03-28 11:52:00,0,none
transfer,2715,69940,58911312,2019-04-26 11:08:00,0,none
transfer,46912,18613,51863786,2019-05-25 10:06:00,0,none
transfer,46981,66732,46883255,2019-06-01 14:22:00,0,none
transfer,88414,94713,61235669,2019-07-09 08:31:00,0,none
transfer,67481,10051,98749577,2019-05-20 10:34:00,0,none
transfer,72700,38692,98378189,2019-05-20 10:47:00,0,none
transfer,67232,35616,75751143,2019-03-14 12:39:00,0,none
transfer,88746,27108,70683584,2019-04-07 15:15:00,0,none
transfer,9708,10753,69953659,2019-07-03 08:02:00,0,none
transfer,68627,30301,37341081,2019-04-08 12:40:00,0,none
transfer,21588,90379,59967973,2019-04-03 08:01:00,0,none
transfer,96287,74121,85700040,2019-07-11 10:10:00,0,none
transfer,45432,648,72668205,2019-07-15 15:57:00,0,none
transfer,37658,67368,33641533,2019-07-16 08:06:00,0,none
transfer,33960,21177,84014705,2019-04-29 11:58:00,0,none
transfer,82301,59893,70002769,2019-03-05 09:58:00,0,none
transfer,94173,47220,22783950,2019-03-14 08:40:00,0,none
transfer,77918,39585,38426791,2019-04-24 13:09:00,0,none
transfer,58174,23335,13314983,2019-03-21 10:04:00,0,none
transfer,64363,97710,36454335,2019-07-10 15:48:00,0,none
transfer,82201,45816,52327138,2019-04-13 14:15:00,0,none
transfer,93086,44587,37937839,2019-04-20 08:39:00,0,none
transfer,45582,18423,7357178,2019-07-18 09:15:00,0,none
transfer,29993,43094,61716758,2019-06-30 11:02:00,0,none
transfer,75097,19171,63093086,2019-07-06 15:59:00,0,none
transfer,46306,91849,30502451,2019-06-06 12:45:00,0,none
transfer,97700,21758,26475529,2019-05-16 09:44:00,0,none
transfer,66273,28409,24386818,2019-05-14 08:47:00,0,none
transfer,81216,35090,97448866,2019-06-26 11:13:00,0,none
transfer,39265,74435,81669780,2019-05-31 13:37:00,0,none
transfer,97521,88476,84576413,2019-06-05 12:07:00,0,none
transfer,83813,84788,74276939,2019-07-08 10:20:00,0,none
transfer,85756,61496,9620187,2019-02-26 14:11:00,0,none
transfer,5839,95465,30895564,2019-04-15 11:47:00,0,none
transfer,75859,89243,69028965,2019-04-26 14:32:00,0,none
transfer,73603,35772,72514142,2019-05-19 12:16:00,0,none
transfer,73365,54086,91296223,2019-07-08 10:42:00,0,none
transfer,14579,69209,93048794,2019-03-06 10:47:00,0,none
transfer,59195,66225,10749849,2019-05-04 12:35:00,0,none
transfer,91201,18609,51380683,2019-03-26 12:05:00,0,none
transfer,86265,69606,75980695,2019-03-07 10:12:00,0,none
transfer,92252,82730,60567304,2019-02-21 12:12:00,0,none
transfer,31416,91682,43964604,2019-03-03 15:31:00,0,none
transfer,98839,7036,80245699,2019-03-20 11:39:00,0,none
transfer,60535,96463,58585994,2019-03-24 14:16:00,0,none
transfer,77762,40509,49931288,2019-03-03 11:47:00,0,none
transfer,60059,66735,73897012,2019-04-01 15:31:00,0,none
transfer,12920,49285,3649022,2019-05-07 12:33:00,0,none
transfer,59873,3058,42522237,2019-07-01 12:06:00,0,none
transfer,12550,26534,47687633,2019-06-17 14:58:00,0,none
transfer,52234,90094,12168569,2019-07-07 11:41:00,0,none
transfer,48246,11012,79828200,2019-05-05 13:06:00,0,none
transfer,66030,3499,3954474,2019-02-21 14:53:00,0,none
transfer,93791,44541,18811631,2019-05-20 09:51:00,0,none
transfer,15400,75949,96511412,2019-02-28 13:46:00,0,none
transfer,27355,53052,67317787,2019-05-14 12:17:00,0,none
transfer,86975,39118,72915544,2019-03-04 12:24:00,0,none
transfer,98330,87998,65888013,2019-03-28 14:28:00,0,none
transfer,93963,64992,87265878,2019-07-16 14:14:00,0,none
transfer,61268,80201,53947405,2019-03-04 11:36:00,0,none
transfer,67709,40105,35684124,2019-06-09 11:05:00,0,none
transfer,7702,32249,23892851,2019-05-15 10:56:00,0,none
transfer,20939,62139,73343240,2019-05-25 14:08:00,0,none
transfer,64699,33030,24367196,2019-07-18 10:54:00,0,none
transfer,98523,7885,75613244,2019-02-28 14:59:00,0,none
transfer,8503,72149,62779082,2019-03-26 15:52:00,0,none
transfer,70879,43390,12423257,2019-03-06 15:53:00,0,none
transfer,24615,69127,19797413,2019-05-24 11:12:00,0,none
transfer,4378,95715,33028479,2019-05-04 12:32:00,0,none
transfer,50619,41785,14693220,2019-06-23 15:00:00,0,none
transfer,12937,58600,47358002,2019-04-14 14:14:00,0,none
transfer,70473,15102,88935990,2019-07-13 14:48:00,0,none
transfer,75880,42940,30779432,2019-03-13 13:54:00,0,none
transfer,5097,83050,46083643,2019-03-06 12:49:00,0,none
transfer,46201,38885,22135922,2019-04-26 11:55:00,0,none
transfer,55090,78614,8089916,2019-03-18 10:09:00,0,none
transfer,3617,97844,3577657,2019-06-09 15:04:00,0,none
transfer,24405,5881,29658755,2019-06-13 14:55:00,0,none
transfer,25590,1261,45834584,2019-06-02 08:46:00,0,none
transfer,82973,56019,16705587,2019-07-13 12:46:00,0,none
transfer,78828,72472,14373882,2019-03-03 12:55:00,0,none
transfer,72430,65603,14114477,2019-03-29 09:16:00,0,none
transfer,48662,88473,24069263,2019-06-08 11:02:00,0,none
transfer,14170,57329,99419165,2019-06-03 09:30:00,0,none
transfer,61843,70453,33224459,2019-05-28 13:07:00,0,none
transfer,67576,57287,40307070,2019-03-24 11:03:00,0,none
transfer,48346,51860,87916264,2019-03-06 15:54:00,0,none
transfer,61701,51041,48766809,2019-03-07 14:47:00,0,none
transfer,62409,60596,6551581,2019-05-31 08:43:00,0,none
transfer,68077,72588,97697436,2019-04-14 12:14:00,0,none
transfer,91906,23913,32211322,2019-06-14 11:54:00,0,none
transfer,8181,68524,76695920,2019-04-20 09:36:00,0,none
transfer,67988,47534,80380359,2019-03-16 10:04:00,0,none
transfer,36232,74502,77674516,2019-07-02 11:28:00,0,none
transfer,45244,92585,38380968,2019-04-13 10:15:00,0,none
transfer,6613,69629,51384646,2019-03-08 15:22:00,0,none
transfer,55623,28229,3717474,2019-07-13 12:07:00,0,none
transfer,18516,71626,8735989,2019-05-10 15:26:00,0,none
transfer,92774,11669,9035051,2019-06-11 08:02:00,0,none
transfer,88591,29431,12105067,2019-03-06 12:59:00,0,none
transfer,56193,55932,17216228,2019-06-24 08:37:00,0,none
transfer,27615,80007,4371472,2019-04-23 11:14:00,0,none
transfer,61304,47204,57975813,2019-03-15 09:32:00,0,none
transfer,88033,93687,18412304,2019-04-24 15:11:00,0,none
transfer,74600,50496,5103257,2019-05-17 14:32:00,0,none
transfer,80179,36495,9560540,2019-04-24 14:53:00,0,none
transfer,40223,54267,24548173,2019-05-08 12:26:00,0,none
transfer,94558,94196,96457732,2019-03-06 10:45:00,0,none
transfer,21284,79468,92405761,2019-03-17 08:37:00,0,none
transfer,416,28699,54290094,2019-02-24 10:38:00,0,none
transfer,26818,4573,17846046,2019-04-27 09:16:00,0,none
transfer,4291,22300,75011576,2019-05-24 10:47:00,0,none
transfer,15373,6440,1314696,2019-04-03 11:51:00,0,none
transfer,50945,53916,49743305,2019-04-03 13:47:00,0,none
transfer,23737,34725,35507368,2019-06-14 13:17:00,0,none
transfer,98962,45480,42839296,2019-05-30 11:48:00,0,none
transfer,48545,24347,23814794,2019-03-18 13:50:00,0,none
transfer,39388,16092,63756338,2019-05-16 09:18:00,0,none
transfer,29867,28071,39442617,2019-03-16 15:21:00,0,none
transfer,49354,21577,9569248,2019-06-25 12:17:00,0,none
transfer,52022,79404,3874466,2019-05-08 15:51:00,0,none
transfer,87698,90785,20811929,2019-04-27 11:01:00,0,none
transfer,63570,78866,73354024,2019-03-01 12:07:00,0,none
transfer,23071,14158,71177370,2019-04-17 15:06:00,0,none
transfer,27972,19489,83758614,2019-05-24 11:49:00,0,none
transfer,13531,55696,55859314,2019-04-04 10:49:00,0,none
transfer,99137,57069,47994550,2019-04-06 15:34:00,0,none
transfer,50487,56534,25920230,2019-06-15 12:31:00,0,none
transfer,37669,12159,10375682,2019-06-23 08:04:00,0,none
transfer,85751,33953,1367552,2019-06-04 09:17:00,0,none
transfer,18338,64354,78674237,2019-05-06 10:11:00,0,none
transfer,13592,51463,57651979,2019-06-20 13:45:00,0,none
transfer,24517,45628,87372823,2019-05-20 14:45:00,0,none
transfer,3343,94835,31444258,2019-07-03 08:37:00,0,none
transfer,23922,32249,48639199,2019-03-13 11:01:00,0,none
transfer,67976,12827,59435640,2019-05-26 12:19:00,0,none
transfer,46642,17336,90648321,2019-04-18 09:26:00,0,none
transfer,30195,38385,88051529,2019-06-20 11:22:00,0,none
transfer,58049,61925,95467517,2019-07-01 12:50:00,0,none
transfer,40017,24481,35012969,2019-07-02 13:01:00,0,none
transfer,99913,51059,39542758,2019-03-17 11:01:00,0,none
transfer,97453,71885,79618441,2019-05-22 10:18:00,0,none
transfer,92590,57485,59733695,2019-06-20 10:09:00,0,none
transfer,85713,58744,75485206,2019-02-27 10:30:00,0,none
transfer,52605,95249,34999962,2019-07-15 10:09:00,0,none
transfer,69906,89292,25757131,2019-04-13 11:27:00,0,none
transfer,8844,15413,6770392,2019-06-12 14:54:00,0,none
transfer,49549,52710,51959983,2019-04-11 09:22:00,0,none
transfer,12169,98308,28180623,2019-06-09 09:52:00,0,none
transfer,79441,82728,40286131,2019-06-02 09:16:00,0,none
transfer,67882,46045,21131324,2019-05-12 08:33:00,0,none
transfer,51000,3602,39658499,2019-03-01 11:52:00,0,none
transfer,65077,39029,98615028,2019-04-03 13:29:00,0,none
transfer,92830,23462,21547484,2019-06-05 09:20:00,0,none
transfer,57552,36082,88196463,2019-05-14 15:09:00,0,none
transfer,25418,21291,68305881,2019-06-21 12:39:00,0,none
transfer,74228,24010,33486324,2019-06-03 15:46:00,0,none
transfer,13225,47581,80850884,2019-05-02 15:05:00,0,none
transfer,41386,41222,1166939,2019-02-21 13:31:00,0,none
transfer,27256,70106,75952142,2019-03-09 13:44:00,0,none
transfer,68296,25110,75556768,2019-04-19 13:16:00,0,none
transfer,26448,70081,84438917,2019-04-27 14:30:00,0,none
transfer,89189,76141,75461002,2019-04-15 14:49:00,0,none
transfer,16646,67826,47884879,2019-06-27 10:52:00,0,none
transfer,72954,49334,38788638,2019-05-08 12:36:00,0,none
transfer,72815,1181,98026718,2019-04-04 11:53:00,0,none
transfer,7188,41508,6826370,2019-06-20 15:29:00,0,none
transfer,46688,64451,33470722,2019-02-23 10:32:00,0,none
transfer,34180,95531,58444271,2019-02-21 15:07:00,0,none
transfer,24935,71042,64888079,2019-03-22 09:00:00,0,none
transfer,51326,54624,78671195,2019-07-10 11:55:00,0,none
transfer,63505,34273,73610629,2019-06-28 15:41:00,0,none
transfer,54467,13382,89845928,2019-03-06 13:13:00,0,none
transfer,90467,35579,2800850,2019-04-11 14:57:00,0,none
transfer,39678,73170,2624804,2019-05-12 12:14:00,0,none
transfer,79980,77111,36070951,2019-03-31 10:37:00,0,none
transfer,34149,64434,97858900,2019-04-28 14:40:00,0,none
transfer,62992,5594,39212461,2019-03-24 15:23:00,0,none
transfer,61443,8844,5537252,2019-02-27 14:13:00,0,none
transfer,54836,39806,42050737,2019-07-11 11:12:00,0,none
transfer,35835,12239,15293662,2019-05-19 15:17:00,0,none
transfer,946,56549,66857857,2019-04-30 13:33:00,0,none
transfer,70932,9949,34909845,2019-03-03 09:18:00,0,none
transfer,20896,51285,71956871,2019-04-27 08:57:00,0,none
transfer,46752,78884,71651117,2019-03-16 08:19:00,0,none
transfer,65816,11303,25605141,2019-07-07 10:16:00,0,none
transfer,18713,23012,30231693,2019-05-27 08:44:00,0,none
transfer,33021,59747,67713838,2019-03-10 11:46:00,0,none
transfer,48346,3389,28623623,2019-05-19 14:34:00,0,none
transfer,29550,59992,17753979,2019-03-25 09:54:00,0,none
transfer,90210,80891,34009563,2019-05-15 13:57:00,0,none
transfer,25085,13909,41851108,2019-04-21 14:50:00,0,none
transfer,22769,32949,27270625,2019-05-26 11:37:00,0,none
transfer,65779,12220,59596551,2019-03-17 11:01:00,0,none
transfer,77237,67962,57544348,2019-04-21 12:00:00,0,none
transfer,5722,27938,72344010,2019-03-27 15:13:00,0,none
transfer,97673,77179,55088923,2019-05-01 09:44:00,0,none
transfer,94532,83650,86074889,2019-03-19 08:59:00,0,none
transfer,47569,63793,96244286,2019-05-25 14:28:00,0,none
transfer,96762,33839,2785054,2019-03-01 13:20:00,0,none
transfer,23091,48674,1714182,2019-04-14 15:58:00,0,none
transfer,80749,83000,56712844,2019-05-24 08:36:00,0,none
transfer,71510,89752,15814148,2019-05-18 14:33:00,0,none
transfer,17711,91980,25892670,2019-06-15 15:08:00,0,none
transfer,62488,1913,18645556,2019-04-24 15:46:00,0,none
transfer,45540,17509,59604395,2019-05-13 09:26:00,0,none
transfer,32236,1929,65458938,2019-06-24 13:23:00,0,none
transfer,96789,13140,66983742,2019-06-27 11:28:00,0,none
transfer,42407,11295,42876517,2019-06-22 12:36:00,0,none
transfer,26789,24022,23805578,2019-02-23 09:27:00,0,none
transfer,33384,60767,96967575,2019-05-12 15:25:00,0,none
transfer,20452,79998,29758011,2019-06-10 09:29:00,0,none
transfer,40389,1595,37476842,2019-03-23 10:48:00,0,none
transfer,23937,12663,84135689,2019-06-11 14:07:00,0,none
transfer,28689,46470,2925959,2019-06-23 15:09:00,0,none
transfer,93968,75294,85640816,2019-03-10 08:05:00,0,none
transfer,27760,28900,37300392,2019-06-11 14:52:00,0,none
transfer,80617,97621,19827281,2019-07-16 14:23:00,0,none
transfer,91684,90537,33105028,2019-03-21 15:55:00,0,none
transfer,88460,25740,28317422,2019-05-10 09:10:00,0,none
transfer,19538,15949,52937583,2019-07-06 15:50:00,0,none
transfer,95255,78514,41304153,2019-06-20 14:26:00,0,none
transfer,708,81510,71242050,2019-04-25 11:58:00,0,none
transfer,99110,62571,42595528,2019-07-12 08:58:00,0,none
transfer,38816,41400,92170078,2019-04-15 15:47:00,0,none
transfer,30747,12577,6799016,2019-04-11 12:20:00,0,none
transfer,67053,30994,33833074,2019-03-07 08:15:00,0,none
transfer,4020,99369,45294713,2019-07-11 13:24:00,0,none
transfer,63136,99741,14696287,2019-04-16 13:16:00,0,none
transfer,48792,37318,97062560,2019-06-09 08:16:00,0,none
transfer,95366,66909,21741748,2019-04-26 11:18:00,0,none
transfer,82024,17026,10984555,2019-06-03 10:55:00,0,none
transfer,51175,94741,51823808,2019-02-22 13:17:00,0,none
transfer,93351,93546,70879848,2019-05-18 09:16:00,0,none
transfer,84915,74791,46783418,2019-04-09 09:11:00,0,none
transfer,14001,90002,74163627,2019-04-18 15:44:00,0,none
transfer,19814,80229,92260538,2019-03-26 11:55:00,0,none
transfer,93261,99428,77106128,2019-06-19 10:22:00,0,none
transfer,59552,72568,87734615,2019-04-07 12:12:00,0,none
transfer,82235,35289,8116636,2019-06-18 12:10:00,0,none
transfer,11965,85917,67765957,2019-06-30 12:21:00,0,none
transfer,15165,78205,98252135,2019-05-28 10:36:00,0,none
transfer,63459,51464,81238719,2019-04-15 13:00:00,0,none
transfer,77238,79745,87601019,2019-05-02 09:25:00,0,none
transfer,81581,3424,21932842,2019-06-08 08:44:00,0,none
transfer,59841,16512,94863692,2019-07-11 13:42:00,0,none
transfer,23093,2004,1886329,2019-03-26 13:07:00,0,none
transfer,46402,55869,9745120,2019-03-09 11:53:00,0,none
transfer,57446,37932,47095048,2019-03-17 09:22:00,0,none
transfer,59159,70878,16514387,2019-05-04 09:47:00,0,none
transfer,47096,22769,61483561,2019-06-29 08:05:00,0,none
transfer,68236,47387,15524679,2019-04-20 13:25:00,0,none
transfer,66364,54365,16827746,2019-05-10 14:52:00,0,none
transfer,33033,89328,62988678,2019-06-19 14:59:00,0,none
transfer,12269,30236,74653546,2019-03-06 13:22:00,0,none
transfer,21770,48067,15485904,2019-06-14 09:27:00,0,none
transfer,4855,33755,68295589,2019-05-25 09:04:00,0,none
transfer,31084,4792,61726587,2019-07-07 10:40:00,0,none
transfer,82986,57405,14865717,2019-04-27 15:47:00,0,none
transfer,26048,12141,89912602,2019-06-06 14:10:00,0,none
transfer,98512,90948,59997340,2019-06-08 08:14:00,0,none
transfer,20175,90240,79084122,2019-03-06 14:08:00,0,none
transfer,44566,81225,58706891,2019-04-30 10:26:00,0,none
transfer,84022,40649,8907052,2019-03-04 09:31:00,0,none
transfer,30710,91119,37806003,2019-04-29 13:41:00,0,none
transfer,77967,81514,95224345,2019-02-23 14:28:00,0,none
transfer,21423,97665,80063934,2019-03-04 13:51:00,0,none
transfer,19917,28596,45344777,2019-05-22 09:20:00,0,none
transfer,40513,74815,25449083,2019-03-24 12:32:00,0,none
transfer,61132,66580,69067542,2019-03-11 11:29:00,0,none
transfer,61623,91795,61400265,2019-03-11 15:47:00,0,none
transfer,65089,62457,99388295,2019-06-27 15:16:00,0,none
transfer,3063,77361,16123583,2019-06-18 13:08:00,0,none
transfer,81522,52871,83698772,2019-02-25 09:55:00,0,none
transfer,59165,80101,68571963,2019-04-30 14:26:00,0,none
transfer,34332,46197,35602134,2019-07-01 15:20:00,0,none
transfer,44260,46059,31025247,2019-06-20 10:52:00,0,none
transfer,78850,9489,97481747,2019-05-26 12:40:00,0,none
transfer,96789,10391,80965387,2019-06-11 15:45:00,0,none
transfer,28031,73505,28351211,2019-04-16 13:17:00,0,none
transfer,29595,37597,24966920,2019-04-05 11:35:00,0,none
transfer,8934,88925,10884157,2019-03-11 11:39:00,0,none
transfer,3671,46404,71511948,2019-06-18 11:48:00,0,none
transfer,65706,35035,1533463,2019-05-12 13:41:00,0,none
transfer,22372,41451,16510316,2019-07-13 14:52:00,0,none
transfer,36596,48834,53671326,2019-05-09 15:45:00,0,none
transfer,90529,19724,3008055,2019-06-29 13:54:00,0,none
transfer,72016,67754,34869822,2019-07-03 14:05:00,0,none
transfer,67671,82338,61406233,2019-04-01 08:29:00,0,none
transfer,85137,53630,4674942,2019-03-30 12:18:00,0,none
transfer,38581,85440,53374573,2019-03-24 11:33:00,0,none
transfer,78317,4188,37516780,2019-06-14 10:04:00,0,none
transfer,62750,21791,5878759,2019-06-02 10:16:00,0,none
transfer,84784,12322,29550720,2019-03-11 14:43:00,0,none
transfer,67737,52522,8862252,2019-07-04 14:03:00,0,none
transfer,71169,38217,81795298,2019-03-02 13:23:00,0,none
transfer,85929,4228,46719414,2019-04-08 09:33:00,0,none
transfer,31728,73936,23453566,2019-03-24 10:36:00,0,none
transfer,84883,82187,30105201,2019-07-10 15:25:00,0,none
transfer,98108,84561,67203419,2019-06-24 09:20:00,0,none
transfer,94952,35072,81641169,2019-06-07 15:27:00,0,none
transfer,99947,66900,42853193,2019-04-18 11:05:00,0,none
transfer,92540,33090,92936904,2019-03-05 13:36:00,0,none
transfer,71454,55807,58433242,2019-07-15 14:38:00,0,none
transfer,41136,34529,78055042,2019-06-10 15:00:00,0,none
transfer,57722,1880,84861627,2019-07-15 14:36:00,0,none
transfer,64697,94765,22658383,2019-05-05 10:18:00,0,none
transfer,86325,17521,377315,2019-03-10 15:09:00,0,none
transfer,76847,10793,9894031,2019-04-10 12:54:00,0,none
transfer,52643,80241,6236296,2019-05-14 10:13:00,0,none
transfer,4703,5981,19464696,2019-05-17 09:05:00,0,none
transfer,38696,9013,29422640,2019-04-03 15:49:00,0,none
transfer,29983,61167,18844017,2019-07-07 08:54:00,0,none
transfer,61188,56699,69399232,2019-05-26 13:11:00,0,none
transfer,8470,92923,21979880,2019-05-20 08:25:00,0,none
transfer,39157,71359,98653071,2019-05-29 09:10:00,0,none
transfer,60421,33783,39976009,2019-05-12 12:14:00,0,none
transfer,23001,16807,94983152,2019-05-02 12:48:00,0,none
transfer,9344,52909,81205463,2019-04-01 12:01:00,0,none
transfer,99343,2220,10596463,2019-03-22 14:04:00,0,none
transfer,16514,41859,31835986,2019-04-17 08:50:00,0,none
transfer,92073,93988,88457064,2019-06-27 09:45:00,0,none
transfer,73287,45510,48144908,2019-06-26 12:59:00,0,none
transfer,14978,65782,83303547,2019-07-09 11:45:00,0,none
transfer,2223,70733,2568041,2019-02-27 08:45:00,0,none
transfer,86933,59912,60776399,2019-03-03 14:49:00,0,none
transfer,93606,31994,53685405,2019-03-18 13:51:00,0,none
transfer,64207,27889,13669882,2019-04-25 15:01:00,0,none
transfer,28853,72403,43967922,2019-03-05 08:39:00,0,none
transfer,82332,63052,261355,2019-05-25 09:29:00,0,none
transfer,94643,45831,36830491,2019-04-16 11:29:00,0,none
transfer,58631,3356,27531195,2019-05-17 10:03:00,0,none
transfer,5539,91207,61358829,2019-04-24 13:20:00,0,none
transfer,6109,63585,69902904,2019-05-05 15:59:00,0,none
transfer,46571,14653,88895401,2019-03-09 13:44:00,0,none
transfer,41350,23870,80019890,2019-02-25 14:48:00,0,none
transfer,95831,26334,85900636,2019-07-02 14:14:00,0,none
transfer,85102,94997,45313197,2019-05-09 14:17:00,0,none
transfer,32017,89716,30583434,2019-03-24 08:00:00,0,none
transfer,86496,54400,74184041,2019-02-23 10:02:00,0,none
transfer,73445,2076,10356646,2019-04-14 10:13:00,0,none
transfer,65100,71764,7438901,2019-05-28 12:44:00,0,none
transfer,11207,17031,3492414,2019-07-09 13:57:00,0,none
